Data Escala de Tempo 1 GE Simp 4,cod_aneel (tb_referenciacegusina (Usina)),cod_nucleoaneel (tb_referenciacegusina (Usina)),Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina2,Período Exibido GE,Selecione Tipo de GE Simp 4
3/21/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.96003
3/22/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.90496
3/23/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.83554
3/24/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.65359
3/25/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.47576
3/26/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.47682
3/27/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.28073
3/28/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.46657
3/29/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.46583
3/30/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.44232
3/31/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/3/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.42682
4/1/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.54711
4/2/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.53602
4/3/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.10698
4/4/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.55256
4/5/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.65404
4/6/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.67023
4/7/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.6629
4/8/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.67523
4/9/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.23253
4/10/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.44267
4/11/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.6833
4/12/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.01667
4/13/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.76181
4/14/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.92937
4/15/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.30799
4/16/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,3.21643
4/17/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.54589
4/18/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.85433
4/19/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.10959
4/20/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.10955
4/21/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.23736
4/22/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.25222
4/23/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.19428
4/24/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.15435
4/25/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.18563
4/26/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.68799
4/27/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6289
4/28/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.69
4/29/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.71707
4/30/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/4/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.67962
5/1/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.65995
5/2/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6756
5/3/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.65928
5/4/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.66635
5/5/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.67319
5/6/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.73526
5/7/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.68008
5/8/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.66032
5/9/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.85013
5/10/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.31348
5/11/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.35441
5/12/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.39313
5/13/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.24363
5/14/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.34074
5/15/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.34471
5/16/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.35318
5/17/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.76027
5/18/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.85192
5/19/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.48962
5/20/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.84759
5/21/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.78019
5/22/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.77813
5/23/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.77451
5/24/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.77721
5/25/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.8035
5/26/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.06204
5/27/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.64259
5/28/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6255
5/29/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.60245
5/30/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.58535
5/31/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/5/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.29337
6/1/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2954
6/2/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.28031
6/3/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.32435
6/4/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.32517
6/5/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.30291
6/6/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.33677
6/7/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.30345
6/8/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.01018
6/9/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.29766
6/10/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.91041
6/11/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,3.17194
6/12/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.65233
6/13/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.67528
6/14/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.4434
6/15/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.45147
6/16/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.43805
6/17/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.87659
6/18/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.98435
6/19/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.04507
6/20/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.8894
6/21/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.80043
6/22/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.95602
6/23/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.8777
6/24/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.87452
6/25/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.08976
6/26/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.23558
6/27/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6473
6/28/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.57989
6/29/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.69599
6/30/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/6/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.61963
7/1/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.61524
7/2/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.02619
7/3/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.03797
7/4/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.59988
7/5/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.65986
7/6/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.52454
7/7/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.68102
7/8/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.84226
7/9/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1439
7/10/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.04068
7/11/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.63244
7/12/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.68525
7/13/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.66721
7/14/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.70401
7/15/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.67544
7/16/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.69051
7/17/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.02895
7/18/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6071
7/19/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.65244
7/20/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.67016
7/21/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.57109
7/22/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.29024
7/23/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.35101
7/24/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.87907
7/25/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.35637
7/26/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.41398
7/27/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.43075
7/28/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.28361
7/29/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.44924
7/30/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.41153
7/31/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/7/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.95393
8/1/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5073
8/2/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.49189
8/3/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.50769
8/4/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.52966
8/5/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.52432
8/6/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.49591
8/7/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.09207
8/8/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.49487
8/9/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4553
8/10/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.50006
8/11/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.49518
8/12/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.16287
8/13/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.18172
8/14/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.77768
8/15/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.85249
8/16/2011 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/8/2011,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.04525
