Month,Reservoir,Water_Level
Sep-08,TRÊS IRMÃOS,325.73
Oct-08,TRÊS IRMÃOS,325.78
Nov-08,TRÊS IRMÃOS,325.73
Dec-08,TRÊS IRMÃOS,326.28
Jan-09,TRÊS IRMÃOS,325.99
Feb-09,TRÊS IRMÃOS,327.17
Mar-09,TRÊS IRMÃOS,327.71
Apr-09,TRÊS IRMÃOS,327.75
May-09,TRÊS IRMÃOS,326.82
Jun-09,TRÊS IRMÃOS,326.1
Jul-09,TRÊS IRMÃOS,326.17
Aug-09,TRÊS IRMÃOS,326.59
Sep-09,TRÊS IRMÃOS,326.83
Oct-09,TRÊS IRMÃOS,326.39
Nov-09,TRÊS IRMÃOS,325.9
Dec-09,TRÊS IRMÃOS,326.22
Jan-10,TRÊS IRMÃOS,326.45
Feb-10,TRÊS IRMÃOS,326.28
Mar-10,TRÊS IRMÃOS,328.12
Apr-10,TRÊS IRMÃOS,327.57
May-10,TRÊS IRMÃOS,327.17
Jun-10,TRÊS IRMÃOS,326.53
Jul-10,TRÊS IRMÃOS,326.67
Aug-10,TRÊS IRMÃOS,325.97
Sep-10,TRÊS IRMÃOS,326.15
Oct-10,TRÊS IRMÃOS,326.8
Nov-10,TRÊS IRMÃOS,326.04
Dec-10,TRÊS IRMÃOS,326.34
Jan-11,TRÊS IRMÃOS,327.09
Feb-11,TRÊS IRMÃOS,327.42
Mar-11,TRÊS IRMÃOS,327.41
Apr-11,TRÊS IRMÃOS,327.85
May-11,TRÊS IRMÃOS,327.76
Jun-11,TRÊS IRMÃOS,327.5
Jul-11,TRÊS IRMÃOS,326.85
Aug-11,TRÊS IRMÃOS,325.84
Sep-11,TRÊS IRMÃOS,326.3
Oct-11,TRÊS IRMÃOS,326.13
Nov-11,TRÊS IRMÃOS,326.52
Dec-11,TRÊS IRMÃOS,325.85
Jan-12,TRÊS IRMÃOS,326.22
Feb-12,TRÊS IRMÃOS,326.73
Mar-12,TRÊS IRMÃOS,326.7
Apr-12,TRÊS IRMÃOS,326.42
May-12,TRÊS IRMÃOS,326.91
Jun-12,TRÊS IRMÃOS,327.7
Jul-12,TRÊS IRMÃOS,327.22
Aug-12,TRÊS IRMÃOS,326.04
Sep-12,TRÊS IRMÃOS,326.28
Oct-12,TRÊS IRMÃOS,325.86
Nov-12,TRÊS IRMÃOS,325.77
Dec-12,TRÊS IRMÃOS,325.91
Jan-13,TRÊS IRMÃOS,325.95
Feb-13,TRÊS IRMÃOS,325.97
Mar-13,TRÊS IRMÃOS,327.11
Apr-13,TRÊS IRMÃOS,327.52
May-13,TRÊS IRMÃOS,327.14
Jun-13,TRÊS IRMÃOS,327.55
Jul-13,TRÊS IRMÃOS,327.4
Aug-13,TRÊS IRMÃOS,327.11
Sep-13,TRÊS IRMÃOS,326.16
Oct-13,TRÊS IRMÃOS,326.27
Nov-13,TRÊS IRMÃOS,326.13
Dec-13,TRÊS IRMÃOS,326
Jan-14,TRÊS IRMÃOS,325.34
Feb-14,TRÊS IRMÃOS,325.06
Mar-14,TRÊS IRMÃOS,325.3
Apr-14,TRÊS IRMÃOS,324.54
May-14,TRÊS IRMÃOS,323.73
Jun-14,TRÊS IRMÃOS,322.96
Jul-14,TRÊS IRMÃOS,322.16
Aug-14,TRÊS IRMÃOS,321.26
Sep-14,TRÊS IRMÃOS,320.14
Oct-14,TRÊS IRMÃOS,319.8
Nov-14,TRÊS IRMÃOS,319.45
Dec-14,TRÊS IRMÃOS,320.28
Jan-15,TRÊS IRMÃOS,318.95
Feb-15,TRÊS IRMÃOS,319.55
Mar-15,TRÊS IRMÃOS,319.78
Apr-15,TRÊS IRMÃOS,319.7
May-15,TRÊS IRMÃOS,319.89
Jun-15,TRÊS IRMÃOS,319.99
Jul-15,TRÊS IRMÃOS,320.29
Aug-15,TRÊS IRMÃOS,319.99
Sep-15,TRÊS IRMÃOS,321.2
Oct-15,TRÊS IRMÃOS,320.95
Nov-15,TRÊS IRMÃOS,321.53
Dec-15,TRÊS IRMÃOS,322.72
Jan-16,TRÊS IRMÃOS,326.46
Feb-16,TRÊS IRMÃOS,327.62
Mar-16,TRÊS IRMÃOS,327.82
Apr-16,TRÊS IRMÃOS,327.43
May-16,TRÊS IRMÃOS,327.45
Jun-16,TRÊS IRMÃOS,327.91
Jul-16,TRÊS IRMÃOS,327.38
Aug-16,TRÊS IRMÃOS,327.46
Sep-16,TRÊS IRMÃOS,327.22
Oct-16,TRÊS IRMÃOS,326.11
Nov-16,TRÊS IRMÃOS,326.43
Dec-16,TRÊS IRMÃOS,325.95
Jan-17,TRÊS IRMÃOS,326.51
Feb-17,TRÊS IRMÃOS,326.52
Mar-17,TRÊS IRMÃOS,327.16
Apr-17,TRÊS IRMÃOS,327.66
May-17,TRÊS IRMÃOS,327.84
Jun-17,TRÊS IRMÃOS,327.03
Jul-17,TRÊS IRMÃOS,326.35
Aug-17,TRÊS IRMÃOS,326.49
Sep-17,TRÊS IRMÃOS,326.12
Oct-17,TRÊS IRMÃOS,325.73
Nov-17,TRÊS IRMÃOS,326.82
Dec-17,TRÊS IRMÃOS,326.34
Jan-18,TRÊS IRMÃOS,326.87
Feb-18,TRÊS IRMÃOS,327.38
Mar-18,TRÊS IRMÃOS,327.34
Apr-18,TRÊS IRMÃOS,327.26
May-18,TRÊS IRMÃOS,327.26
Jun-18,TRÊS IRMÃOS,327.04
Jul-18,TRÊS IRMÃOS,327.69
Aug-18,TRÊS IRMÃOS,326.53
Sep-18,TRÊS IRMÃOS,326.95
Oct-18,TRÊS IRMÃOS,326.86
Nov-18,TRÊS IRMÃOS,326.18
Dec-18,TRÊS IRMÃOS,326.03
Jan-19,TRÊS IRMÃOS,325.82
Feb-19,TRÊS IRMÃOS,326.57
Mar-19,TRÊS IRMÃOS,327.36
Apr-19,TRÊS IRMÃOS,327.87
May-19,TRÊS IRMÃOS,327.15
Jun-19,TRÊS IRMÃOS,326.18
Jul-19,TRÊS IRMÃOS,326.76
Aug-19,TRÊS IRMÃOS,326.96
Sep-19,TRÊS IRMÃOS,326.25
Oct-19,TRÊS IRMÃOS,326.43
Nov-19,TRÊS IRMÃOS,326.01
Dec-19,TRÊS IRMÃOS,326.23
Jan-20,TRÊS IRMÃOS,325.93
Feb-20,TRÊS IRMÃOS,326.64
Mar-20,TRÊS IRMÃOS,326.85
Apr-20,TRÊS IRMÃOS,325.83
May-20,TRÊS IRMÃOS,326.19
Jun-20,TRÊS IRMÃOS,326.31
Jul-20,TRÊS IRMÃOS,326.6799927
Aug-20,TRÊS IRMÃOS,326.2200012
Sep-20,TRÊS IRMÃOS,326.0700073
Oct-20,TRÊS IRMÃOS,325.8099976
Nov-20,TRÊS IRMÃOS,325.5700073
Dec-20,TRÊS IRMÃOS,325.7099915
Jan-21,TRÊS IRMÃOS,326.3299866
Feb-21,TRÊS IRMÃOS,325.769989
Mar-21,TRÊS IRMÃOS,326.3900147
Apr-21,TRÊS IRMÃOS,325.5499878
May-21,TRÊS IRMÃOS,325.4599915
Jun-21,TRÊS IRMÃOS,325.4299927
Jul-21,TRÊS IRMÃOS,325.1900024
Jan-99,TOCOS,446.51
Feb-99,TOCOS,448.57
Mar-99,TOCOS,443
Apr-99,TOCOS,442.51
May-99,TOCOS,442.33
Jun-99,TOCOS,442.24
Jul-99,TOCOS,442.99
Aug-99,TOCOS,442.08
Sep-99,TOCOS,442.44
Oct-99,TOCOS,442.28
Nov-99,TOCOS,442.23
Dec-99,TOCOS,442.29
Jan-00,TOCOS,445.22
Feb-00,TOCOS,443.03
Mar-00,TOCOS,447.72
Apr-00,TOCOS,442.49
May-00,TOCOS,442.3
Jun-00,TOCOS,442.17
Jul-00,TOCOS,442.18
Aug-00,TOCOS,442.15
Sep-00,TOCOS,442.23
Oct-00,TOCOS,442.15
Nov-00,TOCOS,444.74
Dec-00,TOCOS,446.02
Jan-01,TOCOS,442.45
Feb-01,TOCOS,442.35
Mar-01,TOCOS,444.7
Apr-01,TOCOS,442.24
May-01,TOCOS,442.15
Jun-01,TOCOS,442.08
Jul-01,TOCOS,442.08
Aug-01,TOCOS,442.11
Sep-01,TOCOS,442.11
Oct-01,TOCOS,442.02
Nov-01,TOCOS,442.08
Dec-01,TOCOS,448.05
Jan-02,TOCOS,442.61
Feb-02,TOCOS,442.97
Mar-02,TOCOS,442.61
Apr-02,TOCOS,442.56
May-02,TOCOS,442.4
Jun-02,TOCOS,442.22
Jul-02,TOCOS,442.15
Aug-02,TOCOS,442.07
Sep-02,TOCOS,442.06
Oct-02,TOCOS,443.15
Nov-02,TOCOS,442.2
Dec-02,TOCOS,442.74
Jan-03,TOCOS,448.22
Feb-03,TOCOS,442.3
Mar-03,TOCOS,442.6
Apr-03,TOCOS,442.26
May-03,TOCOS,442.19
Jun-03,TOCOS,442.09
Jul-03,TOCOS,442.02
Aug-03,TOCOS,442.14
Sep-03,TOCOS,442.19
Oct-03,TOCOS,442.1
Nov-03,TOCOS,447.74
Dec-03,TOCOS,442.54
Jan-04,TOCOS,442.42
Feb-04,TOCOS,447.52
Mar-04,TOCOS,442.75
Apr-04,TOCOS,443.15
May-04,TOCOS,446.72
Jun-04,TOCOS,442.27
Jul-04,TOCOS,440.35
Aug-04,TOCOS,440
Sep-04,TOCOS,442.52
Oct-04,TOCOS,442.11
Nov-04,TOCOS,444.29
Dec-04,TOCOS,442.67
Jan-05,TOCOS,442.7
Feb-05,TOCOS,442.62
Mar-05,TOCOS,442.55
Apr-05,TOCOS,444.24
May-05,TOCOS,442.33
Jun-05,TOCOS,442.19
Jul-05,TOCOS,448.3
Aug-05,TOCOS,448.21
Sep-05,TOCOS,442.07
Oct-05,TOCOS,442.25
Nov-05,TOCOS,442.51
Dec-05,TOCOS,442.51
Jan-06,TOCOS,442.52
Feb-06,TOCOS,443.6
Mar-06,TOCOS,442.48
Apr-06,TOCOS,442.35
May-06,TOCOS,442.29
Jun-06,TOCOS,442.18
Jul-06,TOCOS,442.28
Aug-06,TOCOS,442.12
Sep-06,TOCOS,442.11
Oct-06,TOCOS,442.03
Nov-06,TOCOS,448.96
Dec-06,TOCOS,447.73
Jan-07,TOCOS,448.29
Feb-07,TOCOS,442.11
Mar-07,TOCOS,442.28
Apr-07,TOCOS,442.32
May-07,TOCOS,442.28
Jun-07,TOCOS,442.15
Jul-07,TOCOS,442.12
Aug-07,TOCOS,442.04
Sep-07,TOCOS,442.17
Oct-07,TOCOS,441.97
Nov-07,TOCOS,442.26
Dec-07,TOCOS,442.09
Jan-08,TOCOS,446.71
Feb-08,TOCOS,442.85
Mar-08,TOCOS,447.98
Apr-08,TOCOS,445.72
May-08,TOCOS,445.6
Jun-08,TOCOS,442.29
Jul-08,TOCOS,448.24
Aug-08,TOCOS,448.3
Sep-08,TOCOS,448.24
Oct-08,TOCOS,442.11
Nov-08,TOCOS,446.2
Dec-08,TOCOS,442.79
Jan-09,TOCOS,442.97
Feb-09,TOCOS,440.1
Mar-09,TOCOS,443.27
Apr-09,TOCOS,442.45
May-09,TOCOS,442.52
Jun-09,TOCOS,442.24
Jul-09,TOCOS,442.2
Aug-09,TOCOS,442.05
Sep-09,TOCOS,443.92
Oct-09,TOCOS,443.97
Nov-09,TOCOS,442.49
Dec-09,TOCOS,448.76
Jan-10,TOCOS,440.27
Feb-10,TOCOS,447.52
Mar-10,TOCOS,448.02
Apr-10,TOCOS,448.55
May-10,TOCOS,442.75
Jun-10,TOCOS,442.57
Jul-10,TOCOS,440.04
Aug-10,TOCOS,448.25
Sep-10,TOCOS,448.27
Oct-10,TOCOS,442.53
Nov-10,TOCOS,442.7
Dec-10,TOCOS,440.8
Jan-11,TOCOS,440.04
Feb-11,TOCOS,448.83
Mar-11,TOCOS,447.48
Apr-11,TOCOS,444.13
May-11,TOCOS,442.85
Jun-11,TOCOS,442.76
Jul-11,TOCOS,440
Aug-11,TOCOS,440
Sep-11,TOCOS,442.57
Oct-11,TOCOS,442.76
Nov-11,TOCOS,442.61
Dec-11,TOCOS,442.77
Jan-12,TOCOS,443.17
Feb-12,TOCOS,442.72
Mar-12,TOCOS,442.77
Apr-12,TOCOS,443.15
May-12,TOCOS,442.64
Jun-12,TOCOS,442.64
Jul-12,TOCOS,442.55
Aug-12,TOCOS,442.53
Sep-12,TOCOS,442.48
Oct-12,TOCOS,442.42
Nov-12,TOCOS,442.54
Dec-12,TOCOS,443.1
Jan-13,TOCOS,448.24
Feb-13,TOCOS,448.06
Mar-13,TOCOS,448.45
Apr-13,TOCOS,442.97
May-13,TOCOS,442.84
Jun-13,TOCOS,442.69
Jul-13,TOCOS,442.73
Aug-13,TOCOS,442.57
Sep-13,TOCOS,442.57
Oct-13,TOCOS,442.59
Nov-13,TOCOS,442.78
Dec-13,TOCOS,442.63
Jan-14,TOCOS,442.51
Feb-14,TOCOS,442.51
Mar-14,TOCOS,442.6
Apr-14,TOCOS,442.78
May-14,TOCOS,442.64
Jun-14,TOCOS,442.57
Jul-14,TOCOS,442.58
Aug-14,TOCOS,442.51
Sep-14,TOCOS,442.51
Oct-14,TOCOS,442.45
Nov-14,TOCOS,442.6
Dec-14,TOCOS,442.55
Jan-15,TOCOS,442.64
Feb-15,TOCOS,442.85
Mar-15,TOCOS,444.47
Apr-15,TOCOS,442.85
May-15,TOCOS,442.69
Jun-15,TOCOS,442.64
Jul-15,TOCOS,442.51
Aug-15,TOCOS,442.44
Sep-15,TOCOS,442.46
Oct-15,TOCOS,442.49
Nov-15,TOCOS,448
Dec-15,TOCOS,442.61
Jan-16,TOCOS,443
Feb-16,TOCOS,448.52
Mar-16,TOCOS,442.81
Apr-16,TOCOS,442.7
May-16,TOCOS,442.59
Jun-16,TOCOS,442.52
Jul-16,TOCOS,442.45
Aug-16,TOCOS,442.41
Sep-16,TOCOS,442.4
Oct-16,TOCOS,442.39
Nov-16,TOCOS,445.01
Dec-16,TOCOS,442.7
Jan-17,TOCOS,442.63
Feb-17,TOCOS,442.57
Mar-17,TOCOS,442.67
Apr-17,TOCOS,442.68
May-17,TOCOS,442.56
Jun-17,TOCOS,442.49
Jul-17,TOCOS,442.45
Aug-17,TOCOS,442.45
Sep-17,TOCOS,442.39
Oct-17,TOCOS,442.42
Nov-17,TOCOS,442.67
Dec-17,TOCOS,445.39
Jan-18,TOCOS,447.98
Feb-18,TOCOS,444.58
Mar-18,TOCOS,440
Apr-18,TOCOS,440
May-18,TOCOS,442.54
Jun-18,TOCOS,442.51
Jul-18,TOCOS,442.47
Aug-18,TOCOS,442.43
Sep-18,TOCOS,442.44
Oct-18,TOCOS,442.55
Nov-18,TOCOS,442.7
Dec-18,TOCOS,444
Jan-19,TOCOS,442.52
Feb-19,TOCOS,448.16
Mar-19,TOCOS,447.63
Apr-19,TOCOS,442.96
May-19,TOCOS,442.96
Jun-19,TOCOS,442.69
Jul-19,TOCOS,442.59
Aug-19,TOCOS,442.69
Sep-19,TOCOS,442.59
Oct-19,TOCOS,442.47
Nov-19,TOCOS,440
Dec-19,TOCOS,442.59
Jan-20,TOCOS,442.78
Feb-20,TOCOS,448.29
Mar-20,TOCOS,443.8
Apr-20,TOCOS,442.67
May-20,TOCOS,442.6
Jun-20,TOCOS,442.55
Jul-20,TOCOS,442.6099854
Aug-20,TOCOS,442.4500122
Sep-20,TOCOS,442.4299927
Oct-20,TOCOS,442.4400024
Nov-20,TOCOS,442.5
Dec-20,TOCOS,443.6099854
Jan-21,TOCOS,442.6700134
Feb-21,TOCOS,443.6600037
Mar-21,TOCOS,443.5599976
Apr-21,TOCOS,442.7099915
May-21,TOCOS,442.5899963
Jun-21,TOCOS,442.5400085
Jul-21,TOCOS,442.4700012
Nov-14,TELES PIRES,163.6
Dec-14,TELES PIRES,218.05
Jan-15,TELES PIRES,220.44
Feb-15,TELES PIRES,220.26
Mar-15,TELES PIRES,220.4
Apr-15,TELES PIRES,220.38
May-15,TELES PIRES,220.41
Jun-15,TELES PIRES,220.44
Jul-15,TELES PIRES,220.41
Aug-15,TELES PIRES,220.4
Sep-15,TELES PIRES,220.43
Oct-15,TELES PIRES,220.44
Nov-15,TELES PIRES,220.42
Dec-15,TELES PIRES,220.44
Jan-16,TELES PIRES,220.44
Feb-16,TELES PIRES,220.44
Mar-16,TELES PIRES,220.44
Apr-16,TELES PIRES,220.44
May-16,TELES PIRES,220.44
Jun-16,TELES PIRES,220.44
Jul-16,TELES PIRES,220.44
Aug-16,TELES PIRES,220.44
Sep-16,TELES PIRES,220.44
Oct-16,TELES PIRES,220.44
Nov-16,TELES PIRES,220.44
Dec-16,TELES PIRES,220.42
Jan-17,TELES PIRES,220.44
Feb-17,TELES PIRES,220.44
Mar-17,TELES PIRES,220.44
Apr-17,TELES PIRES,220.44
May-17,TELES PIRES,220.44
Jun-17,TELES PIRES,220.44
Jul-17,TELES PIRES,220.44
Aug-17,TELES PIRES,220.44
Sep-17,TELES PIRES,220.44
Oct-17,TELES PIRES,220.44
Nov-17,TELES PIRES,220.44
Dec-17,TELES PIRES,220.44
Jan-18,TELES PIRES,220.44
Feb-18,TELES PIRES,220.44
Mar-18,TELES PIRES,220.44
Apr-18,TELES PIRES,220.44
May-18,TELES PIRES,220.44
Jun-18,TELES PIRES,220.44
Jul-18,TELES PIRES,220.44
Aug-18,TELES PIRES,220.44
Sep-18,TELES PIRES,220.44
Oct-18,TELES PIRES,220.44
Nov-18,TELES PIRES,220.44
Dec-18,TELES PIRES,220.44
Jan-19,TELES PIRES,220.44
Feb-19,TELES PIRES,220.44
Mar-19,TELES PIRES,220.44
Apr-19,TELES PIRES,220.44
May-19,TELES PIRES,220.42
Jun-19,TELES PIRES,220.64
Jul-19,TELES PIRES,220.46
Aug-19,TELES PIRES,220.43
Sep-19,TELES PIRES,220.37
Oct-19,TELES PIRES,220.47
Nov-19,TELES PIRES,220.46
Dec-19,TELES PIRES,220.36
Jan-20,TELES PIRES,220.35
Feb-20,TELES PIRES,220.43
Mar-20,TELES PIRES,220.41
Apr-20,TELES PIRES,220.4
May-20,TELES PIRES,220.42
Jun-20,TELES PIRES,220.43
Jul-20,TELES PIRES,220.4299927
Aug-20,TELES PIRES,220.4199982
Sep-20,TELES PIRES,220.449997
Oct-20,TELES PIRES,220.449997
Nov-20,TELES PIRES,220.449997
Dec-20,TELES PIRES,220.4100037
Jan-21,TELES PIRES,220.4400024
Feb-21,TELES PIRES,220.4299927
Mar-21,TELES PIRES,220.3200073
Apr-21,TELES PIRES,220.3800049
May-21,TELES PIRES,220.4199982
Jun-21,TELES PIRES,220.3699951
Jul-21,TELES PIRES,220.4400024
Jan-99,TAQUARUÇU,283.72
Feb-99,TAQUARUÇU,283.6
Mar-99,TAQUARUÇU,283.54
Apr-99,TAQUARUÇU,283.69
May-99,TAQUARUÇU,283.67
Jun-99,TAQUARUÇU,283.75
Jul-99,TAQUARUÇU,283.69
Aug-99,TAQUARUÇU,283.79
Sep-99,TAQUARUÇU,283.66
Oct-99,TAQUARUÇU,283.64
Nov-99,TAQUARUÇU,283.66
Dec-99,TAQUARUÇU,283.7
Jan-00,TAQUARUÇU,283.67
Feb-00,TAQUARUÇU,283.56
Mar-00,TAQUARUÇU,283.68
Apr-00,TAQUARUÇU,283.54
May-00,TAQUARUÇU,283.86
Jun-00,TAQUARUÇU,283.72
Jul-00,TAQUARUÇU,283.58
Aug-00,TAQUARUÇU,283.62
Sep-00,TAQUARUÇU,283.77
Oct-00,TAQUARUÇU,283.58
Nov-00,TAQUARUÇU,283.62
Dec-00,TAQUARUÇU,283.63
Jan-01,TAQUARUÇU,283.54
Feb-01,TAQUARUÇU,283.73
Mar-01,TAQUARUÇU,283.54
Apr-01,TAQUARUÇU,283.83
May-01,TAQUARUÇU,283.58
Jun-01,TAQUARUÇU,283.46
Jul-01,TAQUARUÇU,283.67
Aug-01,TAQUARUÇU,283.56
Sep-01,TAQUARUÇU,283.65
Oct-01,TAQUARUÇU,283.48
Nov-01,TAQUARUÇU,283.68
Dec-01,TAQUARUÇU,283.56
Jan-02,TAQUARUÇU,283.9
Feb-02,TAQUARUÇU,283.46
Mar-02,TAQUARUÇU,283.69
Apr-02,TAQUARUÇU,283.85
May-02,TAQUARUÇU,283.5
Jun-02,TAQUARUÇU,283.59
Jul-02,TAQUARUÇU,283.75
Aug-02,TAQUARUÇU,283.73
Sep-02,TAQUARUÇU,283.55
Oct-02,TAQUARUÇU,283.59
Nov-02,TAQUARUÇU,283.8
Dec-02,TAQUARUÇU,283.79
Jan-03,TAQUARUÇU,283.89
Feb-03,TAQUARUÇU,283.47
Mar-03,TAQUARUÇU,283.55
Apr-03,TAQUARUÇU,283.56
May-03,TAQUARUÇU,283.54
Jun-03,TAQUARUÇU,283.45
Jul-03,TAQUARUÇU,283.43
Aug-03,TAQUARUÇU,283.58
Sep-03,TAQUARUÇU,283.56
Oct-03,TAQUARUÇU,283.48
Nov-03,TAQUARUÇU,283.62
Dec-03,TAQUARUÇU,283.8
Jan-04,TAQUARUÇU,283.5
Feb-04,TAQUARUÇU,283.51
Mar-04,TAQUARUÇU,283.72
Apr-04,TAQUARUÇU,283.53
May-04,TAQUARUÇU,283.72
Jun-04,TAQUARUÇU,283.52
Jul-04,TAQUARUÇU,283.51
Aug-04,TAQUARUÇU,283.71
Sep-04,TAQUARUÇU,283.51
Oct-04,TAQUARUÇU,283.6
Nov-04,TAQUARUÇU,283.72
Dec-04,TAQUARUÇU,283.67
Jan-05,TAQUARUÇU,283.75
Feb-05,TAQUARUÇU,283.6
Mar-05,TAQUARUÇU,283.66
Apr-05,TAQUARUÇU,283.44
May-05,TAQUARUÇU,283.57
Jun-05,TAQUARUÇU,283.67
Jul-05,TAQUARUÇU,283.59
Aug-05,TAQUARUÇU,283.51
Sep-05,TAQUARUÇU,283.53
Oct-05,TAQUARUÇU,283.66
Nov-05,TAQUARUÇU,283.64
Dec-05,TAQUARUÇU,283.84
Jan-06,TAQUARUÇU,283.54
Feb-06,TAQUARUÇU,283.61
Mar-06,TAQUARUÇU,283.71
Apr-06,TAQUARUÇU,283.76
May-06,TAQUARUÇU,283.57
Jun-06,TAQUARUÇU,283.54
Jul-06,TAQUARUÇU,283.56
Aug-06,TAQUARUÇU,283.77
Sep-06,TAQUARUÇU,283.67
Oct-06,TAQUARUÇU,283.64
Nov-06,TAQUARUÇU,283.81
Dec-06,TAQUARUÇU,283.59
Jan-07,TAQUARUÇU,283.55
Feb-07,TAQUARUÇU,283.69
Mar-07,TAQUARUÇU,283.4
Apr-07,TAQUARUÇU,283.55
May-07,TAQUARUÇU,283.45
Jun-07,TAQUARUÇU,283.89
Jul-07,TAQUARUÇU,283.6
Aug-07,TAQUARUÇU,283.51
Sep-07,TAQUARUÇU,283.53
Oct-07,TAQUARUÇU,283.48
Nov-07,TAQUARUÇU,283.52
Dec-07,TAQUARUÇU,283.76
Jan-08,TAQUARUÇU,283.73
Feb-08,TAQUARUÇU,283.73
Mar-08,TAQUARUÇU,283.58
Apr-08,TAQUARUÇU,283.62
May-08,TAQUARUÇU,283.55
Jun-08,TAQUARUÇU,283.63
Jul-08,TAQUARUÇU,283.76
Aug-08,TAQUARUÇU,283.45
Sep-08,TAQUARUÇU,283.46
Oct-08,TAQUARUÇU,283.48
Nov-08,TAQUARUÇU,283.66
Dec-08,TAQUARUÇU,283.56
Jan-09,TAQUARUÇU,283.37
Feb-09,TAQUARUÇU,283.51
Mar-09,TAQUARUÇU,283.37
Apr-09,TAQUARUÇU,283.47
May-09,TAQUARUÇU,283.65
Jun-09,TAQUARUÇU,283.64
Jul-09,TAQUARUÇU,283.25
Aug-09,TAQUARUÇU,283.45
Sep-09,TAQUARUÇU,283.7
Oct-09,TAQUARUÇU,283.2
Nov-09,TAQUARUÇU,283.5
Dec-09,TAQUARUÇU,283.46
Jan-10,TAQUARUÇU,283.72
Feb-10,TAQUARUÇU,283.61
Mar-10,TAQUARUÇU,283.86
Apr-10,TAQUARUÇU,283.72
May-10,TAQUARUÇU,283.6
Jun-10,TAQUARUÇU,283.54
Jul-10,TAQUARUÇU,283.55
Aug-10,TAQUARUÇU,283.55
Sep-10,TAQUARUÇU,283.64
Oct-10,TAQUARUÇU,283.66
Nov-10,TAQUARUÇU,283.49
Dec-10,TAQUARUÇU,283.77
Jan-11,TAQUARUÇU,283.45
Feb-11,TAQUARUÇU,283.91
Mar-11,TAQUARUÇU,283.54
Apr-11,TAQUARUÇU,283.47
May-11,TAQUARUÇU,283.46
Jun-11,TAQUARUÇU,283.56
Jul-11,TAQUARUÇU,283.59
Aug-11,TAQUARUÇU,283.42
Sep-11,TAQUARUÇU,283.5
Oct-11,TAQUARUÇU,283.64
Nov-11,TAQUARUÇU,283.75
Dec-11,TAQUARUÇU,283.81
Jan-12,TAQUARUÇU,283.52
Feb-12,TAQUARUÇU,283.51
Mar-12,TAQUARUÇU,283.64
Apr-12,TAQUARUÇU,283.59
May-12,TAQUARUÇU,283.86
Jun-12,TAQUARUÇU,283.57
Jul-12,TAQUARUÇU,283.53
Aug-12,TAQUARUÇU,283.46
Sep-12,TAQUARUÇU,284
Oct-12,TAQUARUÇU,283.7
Nov-12,TAQUARUÇU,283.67
Dec-12,TAQUARUÇU,283.54
Jan-13,TAQUARUÇU,283.61
Feb-13,TAQUARUÇU,283.61
Mar-13,TAQUARUÇU,283.65
Apr-13,TAQUARUÇU,283.38
May-13,TAQUARUÇU,283.64
Jun-13,TAQUARUÇU,283.48
Jul-13,TAQUARUÇU,283.67
Aug-13,TAQUARUÇU,283.5
Sep-13,TAQUARUÇU,283.62
Oct-13,TAQUARUÇU,283.58
Nov-13,TAQUARUÇU,283.66
Dec-13,TAQUARUÇU,283.6
Jan-14,TAQUARUÇU,283.52
Feb-14,TAQUARUÇU,283.42
Mar-14,TAQUARUÇU,283.69
Apr-14,TAQUARUÇU,283.61
May-14,TAQUARUÇU,283.77
Jun-14,TAQUARUÇU,283.8
Jul-14,TAQUARUÇU,283.51
Aug-14,TAQUARUÇU,283.7
Sep-14,TAQUARUÇU,283.65
Oct-14,TAQUARUÇU,283.6
Nov-14,TAQUARUÇU,283.76
Dec-14,TAQUARUÇU,283.61
Jan-15,TAQUARUÇU,283.71
Feb-15,TAQUARUÇU,283.53
Mar-15,TAQUARUÇU,283.53
Apr-15,TAQUARUÇU,283.61
May-15,TAQUARUÇU,283.73
Jun-15,TAQUARUÇU,283.85
Jul-15,TAQUARUÇU,283.45
Aug-15,TAQUARUÇU,283.33
Sep-15,TAQUARUÇU,283.43
Oct-15,TAQUARUÇU,283.83
Nov-15,TAQUARUÇU,283.72
Dec-15,TAQUARUÇU,283.62
Jan-16,TAQUARUÇU,283.61
Feb-16,TAQUARUÇU,283.72
Mar-16,TAQUARUÇU,283.44
Apr-16,TAQUARUÇU,283.44
May-16,TAQUARUÇU,283.51
Jun-16,TAQUARUÇU,283.71
Jul-16,TAQUARUÇU,283.38
Aug-16,TAQUARUÇU,283.76
Sep-16,TAQUARUÇU,283.4
Oct-16,TAQUARUÇU,283.7
Nov-16,TAQUARUÇU,283.69
Dec-16,TAQUARUÇU,283.32
Jan-17,TAQUARUÇU,283.44
Feb-17,TAQUARUÇU,283.56
Mar-17,TAQUARUÇU,283.56
Apr-17,TAQUARUÇU,283.59
May-17,TAQUARUÇU,283.47
Jun-17,TAQUARUÇU,283.47
Jul-17,TAQUARUÇU,283.58
Aug-17,TAQUARUÇU,283.59
Sep-17,TAQUARUÇU,283.64
Oct-17,TAQUARUÇU,283.62
Nov-17,TAQUARUÇU,283.53
Dec-17,TAQUARUÇU,283.8
Jan-18,TAQUARUÇU,283.79
Feb-18,TAQUARUÇU,283.68
Mar-18,TAQUARUÇU,283.51
Apr-18,TAQUARUÇU,283.42
May-18,TAQUARUÇU,283.48
Jun-18,TAQUARUÇU,283.4
Jul-18,TAQUARUÇU,283.45
