Date,energy_charge
29-Dec-01,468.64626
30-Dec-01,429.2801
31-Dec-01,435.57591
1-Jan-02,403.2523801
2-Jan-02,509.93918
3-Jan-02,543.14004
4-Jan-02,547.17916
5-Jan-02,508.01011
6-Jan-02,468.10107
7-Jan-02,556.5381201
8-Jan-02,582.28986
9-Jan-02,576.06705
10-Jan-02,574.23234
11-Jan-02,572.06308
12-Jan-02,527.6962
13-Jan-02,468.51825
14-Jan-02,552.53001
15-Jan-02,561.75412
16-Jan-02,557.22828
17-Jan-02,556.54631
18-Jan-02,552.7657301
19-Jan-02,503.26921
20-Jan-02,452.86987
21-Jan-02,498.4367
22-Jan-02,592.9826099
23-Jan-02,597.4175501
24-Jan-02,594.74261
25-Jan-02,579.05285
26-Jan-02,538.1420001
27-Jan-02,492.93495
28-Jan-02,597.0732499
29-Jan-02,611.47084
30-Jan-02,611.62068
31-Jan-02,615.72558
1-Feb-02,602.51221
2-Feb-02,534.12894
3-Feb-02,457.6295099
4-Feb-02,554.62477
5-Feb-02,580.28375
6-Feb-02,592.75937
7-Feb-02,593.37109
8-Feb-02,591.81222
9-Feb-02,520.0933799
10-Feb-02,468.0789201
11-Feb-02,503.2151
12-Feb-02,505.2868401
13-Feb-02,564.01559
14-Feb-02,595.7229201
15-Feb-02,597.02021
16-Feb-02,552.2704899
17-Feb-02,485.72263
18-Feb-02,579.24012
19-Feb-02,595.44943
20-Feb-02,596.86155
21-Feb-02,604.90841
22-Feb-02,613.45447
23-Feb-02,559.13711
24-Feb-02,495.00019
25-Feb-02,588.9856801
26-Feb-02,603.24498
27-Feb-02,613.2009299
28-Feb-02,612.18507
1-Mar-02,617.3229101
2-Mar-02,568.11139
3-Mar-02,508.88497
4-Mar-02,608.89791
5-Mar-02,630.9788801
6-Mar-02,636.49275
7-Mar-02,648.1405799
8-Mar-02,649.99346
9-Mar-02,587.92724
10-Mar-02,522.5371101
11-Mar-02,632.5254001
12-Mar-02,654.74016
13-Mar-02,664.8488099
14-Mar-02,658.74064
15-Mar-02,645.22434
16-Mar-02,586.2113499
17-Mar-02,531.34062
18-Mar-02,627.4067201
19-Mar-02,653.50583
20-Mar-02,659.7807401
21-Mar-02,639.4591
22-Mar-02,614.5886
23-Mar-02,567.40825
24-Mar-02,522.32017
25-Mar-02,616.80186
26-Mar-02,627.44032
27-Mar-02,634.80783
28-Mar-02,622.933
29-Mar-02,510.16122
30-Mar-02,537.12373
31-Mar-02,512.44582
1-Apr-02,632.20869
2-Apr-02,659.9153601
3-Apr-02,654.04371
4-Apr-02,641.85334
5-Apr-02,640.77741
6-Apr-02,584.2386601
7-Apr-02,520.2691
8-Apr-02,612.31759
9-Apr-02,625.7549599
10-Apr-02,631.25422
11-Apr-02,637.74928
12-Apr-02,645.6201
13-Apr-02,590.9267401
14-Apr-02,523.80659
15-Apr-02,624.9606601
16-Apr-02,637.95822
17-Apr-02,645.20407
18-Apr-02,653.39752
19-Apr-02,655.09907
20-Apr-02,592.74319
21-Apr-02,531.34316
22-Apr-02,632.3087699
23-Apr-02,641.21809
24-Apr-02,652.03253
25-Apr-02,654.14343
26-Apr-02,650.06722
27-Apr-02,591.8089299
28-Apr-02,522.35898
29-Apr-02,623.23817
30-Apr-02,647.83424
1-May-02,545.86419
2-May-02,625.9781
3-May-02,630.99606
4-May-02,576.7081701
5-May-02,516.73096
6-May-02,621.2724399
7-May-02,638.9594
8-May-02,638.8763901
9-May-02,636.62331
10-May-02,631.0217401
11-May-02,582.18786
12-May-02,512.01733
13-May-02,619.5692501
14-May-02,633.69711
15-May-02,636.13002
16-May-02,636.91266
17-May-02,640.18662
18-May-02,585.98285
19-May-02,522.88158
20-May-02,619.5209101
21-May-02,627.7268199
22-May-02,608.23282
23-May-02,599.3674199
24-May-02,595.74953
25-May-02,551.59242
26-May-02,488.88495
27-May-02,582.65111
28-May-02,603.6800901
29-May-02,608.5443799
30-May-02,536.1638001
31-May-02,577.49631
1-Jun-02,551.96132
2-Jun-02,506.0562601
3-Jun-02,591.7540801
4-Jun-02,621.03152
5-Jun-02,627.96357
6-Jun-02,629.54664
7-Jun-02,629.68144
8-Jun-02,568.4639299
9-Jun-02,516.81332
10-Jun-02,622.30279
11-Jun-02,637.7044
12-Jun-02,639.01501
13-Jun-02,631.0613299
14-Jun-02,635.61715
15-Jun-02,586.49369
16-Jun-02,515.87845
17-Jun-02,591.18133
18-Jun-02,622.69852
19-Jun-02,627.5750501
20-Jun-02,624.16339
21-Jun-02,615.84195
22-Jun-02,567.64107
23-Jun-02,499.0261
24-Jun-02,588.02603
25-Jun-02,608.38268
26-Jun-02,591.4995499
27-Jun-02,614.22434
28-Jun-02,613.6878099
29-Jun-02,566.86341
30-Jun-02,489.21078
1-Jul-02,593.97117
2-Jul-02,613.02724
3-Jul-02,615.29697
4-Jul-02,615.42814
5-Jul-02,614.07892
6-Jul-02,562.58164
7-Jul-02,500.2076399
8-Jul-02,561.46973
9-Jul-02,553.0878701
10-Jul-02,602.14206
11-Jul-02,610.12961
12-Jul-02,612.7810201
13-Jul-02,556.5089737
14-Jul-02,489.31863
15-Jul-02,579.35986
16-Jul-02,600.46706
17-Jul-02,602.18771
18-Jul-02,601.66101
19-Jul-02,599.32377
20-Jul-02,563.9737899
21-Jul-02,500.68666
22-Jul-02,588.27869
23-Jul-02,609.15354
24-Jul-02,611.1630701
25-Jul-02,611.2188544
26-Jul-02,605.6792801
27-Jul-02,561.8673
28-Jul-02,496.2597
29-Jul-02,581.29975
30-Jul-02,606.99696
31-Jul-02,613.3512901
1-Aug-02,614.3492601
2-Aug-02,610.5366101
3-Aug-02,562.32925
4-Aug-02,503.29729
5-Aug-02,602.27125
6-Aug-02,620.2934973
7-Aug-02,622.97132
8-Aug-02,627.39309
9-Aug-02,630.58641
10-Aug-02,575.0677736
11-Aug-02,508.62279
12-Aug-02,610.80222
13-Aug-02,631.1277601
14-Aug-02,638.92515
15-Aug-02,633.0407901
16-Aug-02,631.5199499
17-Aug-02,581.10402
18-Aug-02,518.9065399
19-Aug-02,614.57911
20-Aug-02,632.28682
21-Aug-02,637.24735
22-Aug-02,639.51371
23-Aug-02,639.47415
24-Aug-02,586.5090599
25-Aug-02,524.8756301
26-Aug-02,617.59334
27-Aug-02,627.1885399
28-Aug-02,627.86247
29-Aug-02,638.0252101
30-Aug-02,629.89611
31-Aug-02,573.32348
1-Sep-02,499.63697
2-Sep-02,573.1566201
3-Sep-02,593.41472
4-Sep-02,605.7675199
5-Sep-02,624.0283301
6-Sep-02,637.29996
7-Sep-02,536.7392499
8-Sep-02,499.77312
9-Sep-02,600.3167901
10-Sep-02,627.57445
11-Sep-02,634.37013
12-Sep-02,637.53444
13-Sep-02,647.4935701
14-Sep-02,593.29883
15-Sep-02,522.23398
16-Sep-02,617.03356
17-Sep-02,639.27437
18-Sep-02,651.30454
19-Sep-02,652.70345
20-Sep-02,658.27909
21-Sep-02,585.81541
22-Sep-02,512.12176
23-Sep-02,604.46742
24-Sep-02,616.8933
25-Sep-02,607.14004
26-Sep-02,620.52172
27-Sep-02,623.6795701
28-Sep-02,582.3621101
29-Sep-02,532.85463
30-Sep-02,641.6472501
1-Oct-02,655.5997299
2-Oct-02,646.02339
3-Oct-02,650.2010999
4-Oct-02,658.56095
5-Oct-02,606.78538
6-Oct-02,534.05818
7-Oct-02,658.99487
8-Oct-02,689.4668701
9-Oct-02,692.26121
10-Oct-02,690.04496
11-Oct-02,690.58942
12-Oct-02,591.17195
13-Oct-02,553.8997
14-Oct-02,669.46448
15-Oct-02,693.0274201
16-Oct-02,700.62986
17-Oct-02,693.46244
18-Oct-02,678.5995301
19-Oct-02,621.68355
20-Oct-02,565.66575
21-Oct-02,686.04177
22-Oct-02,686.04294
23-Oct-02,657.0614699
24-Oct-02,666.74633
25-Oct-02,675.37872
26-Oct-02,623.1798201
27-Oct-02,550.70347
28-Oct-02,664.5406201
29-Oct-02,693.1748
30-Oct-02,677.68724
31-Oct-02,661.0021301
1-Nov-02,645.40241
2-Nov-02,567.12975
3-Nov-02,511.69232
4-Nov-02,653.6596901
5-Nov-02,654.0366101
6-Nov-02,625.0721601
7-Nov-02,621.5599101
8-Nov-02,630.00036
9-Nov-02,598.35964
10-Nov-02,552.74904
11-Nov-02,649.75723
12-Nov-02,663.20899
13-Nov-02,656.57885
14-Nov-02,655.17236
15-Nov-02,591.82884
16-Nov-02,588.03516
17-Nov-02,549.88741
18-Nov-02,669.0260999
19-Nov-02,680.9496
20-Nov-02,667.4598901
21-Nov-02,684.35029
22-Nov-02,671.04258
23-Nov-02,613.01129
24-Nov-02,555.6655299
25-Nov-02,664.45566
26-Nov-02,678.16946
27-Nov-02,682.3820301
28-Nov-02,689.06851
29-Nov-02,691.91265
30-Nov-02,634.7812301
1-Dec-02,570.55987
2-Dec-02,680.13572
3-Dec-02,678.01388
4-Dec-02,684.97639
5-Dec-02,691.25931
6-Dec-02,700.98164
7-Dec-02,639.5433999
8-Dec-02,568.75712
9-Dec-02,645.5316
10-Dec-02,647.4431101
11-Dec-02,650.04199
12-Dec-02,649.91271
13-Dec-02,652.0614799
14-Dec-02,597.67826
15-Dec-02,541.6352099
16-Dec-02,639.31184
17-Dec-02,654.0001
18-Dec-02,653.54569
19-Dec-02,654.83923
20-Dec-02,659.3740301
21-Dec-02,607.98014
22-Dec-02,551.9072501
23-Dec-02,611.9361
24-Dec-02,574.3337301
25-Dec-02,501.35762
26-Dec-02,576.73021
27-Dec-02,582.7539501
28-Dec-02,557.63386
29-Dec-02,519.9690499
30-Dec-02,584.90794
31-Dec-02,544.19127
1-Jan-03,489.91131
2-Jan-03,598.05089
3-Jan-03,617.07574
4-Jan-03,576.5131899
5-Jan-03,532.96603
6-Jan-03,628.55891
7-Jan-03,632.1381499
8-Jan-03,636.9676301
9-Jan-03,653.53897
10-Jan-03,675.2677199
11-Jan-03,596.03346
12-Jan-03,542.16846
13-Jan-03,628.74826
14-Jan-03,635.00862
15-Jan-03,639.59648
16-Jan-03,644.77495
17-Jan-03,649.7030499
18-Jan-03,595.45301
19-Jan-03,537.96711
20-Jan-03,631.5368699
21-Jan-03,663.85485
22-Jan-03,659.80984
23-Jan-03,667.24818
24-Jan-03,666.09469
25-Jan-03,589.45527
26-Jan-03,525.4969001
27-Jan-03,627.43263
28-Jan-03,646.28445
29-Jan-03,642.65578
30-Jan-03,642.0066401
31-Jan-03,643.82726
1-Feb-03,594.66466
2-Feb-03,545.32171
3-Feb-03,659.99803
4-Feb-03,680.1249701
5-Feb-03,685.52034
6-Feb-03,688.06269
7-Feb-03,689.86942
8-Feb-03,632.8054
9-Feb-03,573.04964
10-Feb-03,682.46778
11-Feb-03,697.4568601
12-Feb-03,701.71281
13-Feb-03,696.05738
14-Feb-03,687.4848801
15-Feb-03,616.90039
16-Feb-03,552.1960001
17-Feb-03,666.52517
18-Feb-03,671.45471
19-Feb-03,683.95517
20-Feb-03,686.32627
21-Feb-03,693.86849
22-Feb-03,630.81891
23-Feb-03,566.32233
24-Feb-03,677.72566
25-Feb-03,700.9262399
26-Feb-03,706.7873701
27-Feb-03,711.05253
28-Feb-03,705.66818
1-Mar-03,628.9255499
2-Mar-03,562.2017299
3-Mar-03,591.247
4-Mar-03,579.2997601
5-Mar-03,649.6421201
6-Mar-03,684.96222
7-Mar-03,690.2792499
8-Mar-03,630.54494
9-Mar-03,551.0843001
10-Mar-03,656.5181501
11-Mar-03,677.0768801
12-Mar-03,685.75794
13-Mar-03,686.4988201
14-Mar-03,682.6685801
15-Mar-03,630.42756
16-Mar-03,569.56762
17-Mar-03,660.1371401
18-Mar-03,650.20516
19-Mar-03,658.95985
20-Mar-03,671.08332
21-Mar-03,675.6992899
22-Mar-03,599.6536901
23-Mar-03,526.36478
24-Mar-03,634.73065
25-Mar-03,652.46677
26-Mar-03,652.43134
27-Mar-03,653.22477
28-Mar-03,652.8625
29-Mar-03,595.00958
30-Mar-03,538.56273
31-Mar-03,655.96233
1-Apr-03,672.981032
2-Apr-03,671.236781
3-Apr-03,676.22326
4-Apr-03,670.83667
5-Apr-03,609.56025
6-Apr-03,552.44264
7-Apr-03,633.93519
8-Apr-03,642.892959
9-Apr-03,658.0356889
10-Apr-03,663.95733
11-Apr-03,661.330745
12-Apr-03,598.501375
13-Apr-03,521.20266
14-Apr-03,621.6192101
15-Apr-03,643.510275
16-Apr-03,650.564265
17-Apr-03,648.4334271
18-Apr-03,535.75376
19-Apr-03,569.634361
20-Apr-03,528.8979371
21-Apr-03,555.609942
22-Apr-03,658.504722
23-Apr-03,665.372379
24-Apr-03,674.924076
25-Apr-03,676.445961
26-Apr-03,631.2843421
27-Apr-03,567.399658
28-Apr-03,668.693147
29-Apr-03,674.204231
30-Apr-03,685.74892
1-May-03,587.24944
2-May-03,632.51511
3-May-03,567.10639
4-May-03,520.2497099
5-May-03,626.4960501
6-May-03,638.5691601
7-May-03,623.51942
8-May-03,620.2661801
9-May-03,624.0087901
10-May-03,579.84351
11-May-03,511.5912701
12-May-03,615.6189099
13-May-03,635.6250199
14-May-03,640.2834499
15-May-03,641.6806899
16-May-03,649.78999
17-May-03,597.93668
18-May-03,530.55879
19-May-03,625.9643701
20-May-03,646.11105
21-May-03,649.94851
22-May-03,654.72869
23-May-03,652.5272899
24-May-03,586.8310501
25-May-03,515.2506201
26-May-03,603.92038
27-May-03,622.09112
28-May-03,626.9214501
29-May-03,628.8136
30-May-03,628.73347
31-May-03,579.18364
1-Jun-03,515.47701
2-Jun-03,613.2073
3-Jun-03,638.91366
4-Jun-03,650.2778601
5-Jun-03,650.29962
6-Jun-03,649.48077
7-Jun-03,598.31111
8-Jun-03,537.74935
9-Jun-03,632.74072
10-Jun-03,650.66611
11-Jun-03,652.92782
12-Jun-03,653.11413
13-Jun-03,647.02532
14-Jun-03,595.4821301
15-Jun-03,531.55262
16-Jun-03,628.9599201
17-Jun-03,640.2494199
18-Jun-03,641.1511799
19-Jun-03,557.0317
20-Jun-03,599.94771
21-Jun-03,567.40788
22-Jun-03,517.28683
23-Jun-03,616.10447
24-Jun-03,634.11549
25-Jun-03,634.1365701
26-Jun-03,634.2780301
27-Jun-03,633.3384801
28-Jun-03,581.51968
29-Jun-03,519.5474101
30-Jun-03,612.48219
1-Jul-03,619.1036
2-Jul-03,624.87536
3-Jul-03,625.2655201
4-Jul-03,623.9675301
5-Jul-03,572.9747
6-Jul-03,515.80014
7-Jul-03,616.8575
8-Jul-03,637.97373
9-Jul-03,601.9340701
10-Jul-03,643.8261699
11-Jul-03,635.506
12-Jul-03,568.76465
13-Jul-03,507.60011
14-Jul-03,603.00636
15-Jul-03,620.11826
16-Jul-03,625.23414
17-Jul-03,627.91546
18-Jul-03,628.5623299
19-Jul-03,579.96997
20-Jul-03,523.3649801
21-Jul-03,617.1517599
22-Jul-03,634.44626
23-Jul-03,635.83066
24-Jul-03,635.80869
25-Jul-03,641.7149201
26-Jul-03,588.33145
27-Jul-03,528.74372
28-Jul-03,621.46366
29-Jul-03,636.2294401
30-Jul-03,642.55919
31-Jul-03,644.83952
1-Aug-03,639.06888
2-Aug-03,587.18735
3-Aug-03,526.8424301
4-Aug-03,625.70582
5-Aug-03,645.45262
6-Aug-03,658.88855
7-Aug-03,659.4416201
8-Aug-03,659.5318001
9-Aug-03,602.87298
10-Aug-03,518.86145
11-Aug-03,610.70384
12-Aug-03,633.06772
13-Aug-03,638.5666099
14-Aug-03,645.1972401
15-Aug-03,636.28279
16-Aug-03,582.39469
17-Aug-03,512.75237
18-Aug-03,608.81273
19-Aug-03,630.31187
20-Aug-03,638.26348
21-Aug-03,640.44794
22-Aug-03,644.07022
23-Aug-03,598.35193
24-Aug-03,540.6305601
25-Aug-03,639.53814
26-Aug-03,637.8721
27-Aug-03,631.03064
28-Aug-03,633.45311
29-Aug-03,626.64701
30-Aug-03,576.19985
31-Aug-03,517.67058
1-Sep-03,619.36511
2-Sep-03,637.5532001
3-Sep-03,639.1235
4-Sep-03,640.99191
5-Sep-03,646.6283299
6-Sep-03,599.71646
7-Sep-03,533.15838
8-Sep-03,639.00636
9-Sep-03,667.3633
10-Sep-03,670.6146699
11-Sep-03,646.36935
12-Sep-03,640.22161
13-Sep-03,596.50686
14-Sep-03,527.48838
15-Sep-03,625.40756
16-Sep-03,645.72202
17-Sep-03,642.10701
18-Sep-03,644.53657
19-Sep-03,654.9677
20-Sep-03,610.47272
21-Sep-03,545.35973
22-Sep-03,650.90398
23-Sep-03,674.8792
24-Sep-03,684.02473
25-Sep-03,680.2083701
26-Sep-03,680.49059
27-Sep-03,610.79083
28-Sep-03,545.37179
29-Sep-03,644.67418
30-Sep-03,650.6662
1-Oct-03,655.3219
2-Oct-03,668.37892
3-Oct-03,678.45092
4-Oct-03,624.2061699
5-Oct-03,560.17576
6-Oct-03,670.48755
7-Oct-03,684.2872099
8-Oct-03,673.8492
9-Oct-03,679.53132
10-Oct-03,670.3055201
11-Oct-03,609.54357
12-Oct-03,521.91608
13-Oct-03,622.6109201
14-Oct-03,644.03762
15-Oct-03,646.53526
16-Oct-03,646.21809
17-Oct-03,654.63539
18-Oct-03,613.97386
19-Oct-03,534.10015
20-Oct-03,664.45703
21-Oct-03,686.3670599
22-Oct-03,679.3622899
23-Oct-03,670.09392
24-Oct-03,657.96678
25-Oct-03,612.71749
26-Oct-03,563.35796
27-Oct-03,663.73882
28-Oct-03,678.54408
29-Oct-03,678.8555399
30-Oct-03,672.2887
31-Oct-03,675.0272201
1-Nov-03,618.1447383
2-Nov-03,538.8852916
3-Nov-03,615.2838967
4-Nov-03,630.837055
5-Nov-03,643.8070883
6-Nov-03,648.6405916
7-Nov-03,650.161448
8-Nov-03,600.8606784
9-Nov-03,548.77719
10-Nov-03,664.167025
11-Nov-03,684.36386
12-Nov-03,705.7069637
13-Nov-03,703.5946933
14-Nov-03,674.1352467
15-Nov-03,584.470025
16-Nov-03,554.4009366
17-Nov-03,678.2633033
18-Nov-03,691.9498851
19-Nov-03,697.8764183
20-Nov-03,666.8448933
21-Nov-03,665.5956067
22-Nov-03,611.9552116
23-Nov-03,552.4220733
24-Nov-03,670.6506217
25-Nov-03,694.8048233
26-Nov-03,702.10687
27-Nov-03,703.31089
28-Nov-03,702.91646
29-Nov-03,638.9773099
30-Nov-03,555.3539701
1-Dec-03,662.9399799
2-Dec-03,688.0300399
3-Dec-03,699.9939101
4-Dec-03,700.59836
5-Dec-03,701.99638
6-Dec-03,638.0035601
7-Dec-03,556.02313
8-Dec-03,647.69136
9-Dec-03,675.37972
10-Dec-03,676.75756
11-Dec-03,693.36414
12-Dec-03,704.6356
13-Dec-03,634.0865801
14-Dec-03,577.3431199
15-Dec-03,694.4805401
16-Dec-03,722.4088801
17-Dec-03,700.26063
18-Dec-03,679.17047
19-Dec-03,670.93175
20-Dec-03,636.05168
21-Dec-03,586.60304
22-Dec-03,660.90701
23-Dec-03,659.81905
24-Dec-03,575.8368599
25-Dec-03,490.7483801
26-Dec-03,574.31
27-Dec-03,572.20113
28-Dec-03,534.65831
29-Dec-03,613.51754
30-Dec-03,627.3528601
31-Dec-03,581.1235399
1-Jan-04,499.7149
2-Jan-04,554.77555
3-Jan-04,540.10239
4-Jan-04,512.0843999
5-Jan-04,614.6007799
6-Jan-04,645.92993
7-Jan-04,653.57953
8-Jan-04,658.09827
9-Jan-04,655.8295599
10-Jan-04,601.9224601
11-Jan-04,550.7142001
12-Jan-04,658.69762
13-Jan-04,669.35407
14-Jan-04,675.0293101
15-Jan-04,682.82854
16-Jan-04,673.2829
17-Jan-04,605.55143
18-Jan-04,542.1311199
19-Jan-04,642.37567
20-Jan-04,653.8863099
21-Jan-04,670.64649
22-Jan-04,670.5585
23-Jan-04,676.55838
24-Jan-04,625.05103
25-Jan-04,565.23751
26-Jan-04,667.20317
27-Jan-04,680.6661401
28-Jan-04,688.39272
29-Jan-04,688.7155
30-Jan-04,693.3636199
31-Jan-04,632.4111699
1-Feb-04,570.3055601
2-Feb-04,680.38819
3-Feb-04,702.0098699
4-Feb-04,705.0144201
5-Feb-04,715.9126
6-Feb-04,702.43739
7-Feb-04,615.69828
8-Feb-04,544.74277
9-Feb-04,646.3002399
10-Feb-04,664.36068
11-Feb-04,665.19011
12-Feb-04,667.34019
13-Feb-04,674.5492001
14-Feb-04,629.06947
15-Feb-04,567.44464
16-Feb-04,673.6804999
17-Feb-04,689.09645
18-Feb-04,695.44315
19-Feb-04,703.65136
20-Feb-04,688.66217
21-Feb-04,617.40443
22-Feb-04,554.1645
23-Feb-04,588.50467
24-Feb-04,573.21452
25-Feb-04,624.8852
26-Feb-04,661.53856
27-Feb-04,668.2414401
28-Feb-04,612.74156
29-Feb-04,552.16584
1-Mar-04,667.1137401
2-Mar-04,690.5682301
3-Mar-04,700.2352
4-Mar-04,688.5135699
5-Mar-04,679.4225999
6-Mar-04,625.42963
7-Mar-04,562.07219
8-Mar-04,680.16411
9-Mar-04,703.8472501
10-Mar-04,711.4780901
11-Mar-04,707.6512301
12-Mar-04,695.17682
13-Mar-04,631.1658799
14-Mar-04,568.58189
15-Mar-04,673.98984
16-Mar-04,682.17148
17-Mar-04,687.19466
18-Mar-04,690.0320701
19-Mar-04,689.03504
20-Mar-04,621.36288
21-Mar-04,550.1468001
22-Mar-04,650.1282099
23-Mar-04,667.42599
24-Mar-04,670.44824
25-Mar-04,672.3346801
26-Mar-04,677.7561601
27-Mar-04,628.2917801
28-Mar-04,560.02796
29-Mar-04,669.7754101
30-Mar-04,685.8687801
31-Mar-04,688.0970099
1-Apr-04,686.58929
2-Apr-04,692.71291
3-Apr-04,643.7399002
4-Apr-04,577.22534
5-Apr-04,682.2991801
6-Apr-04,696.1994701
7-Apr-04,690.86157
8-Apr-04,688.00808
9-Apr-04,567.4814401
10-Apr-04,593.2954399
11-Apr-04,550.70919
12-Apr-04,671.02748
13-Apr-04,691.2546201
14-Apr-04,688.60209
15-Apr-04,694.71383
16-Apr-04,699.84917
17-Apr-04,649.73869
18-Apr-04,585.94354
19-Apr-04,696.08394
20-Apr-04,699.72429
21-Apr-04,622.76152
22-Apr-04,691.2082199
23-Apr-04,689.1584
24-Apr-04,639.30924
25-Apr-04,568.17635
26-Apr-04,647.35846
27-Apr-04,664.61062
28-Apr-04,665.3110499
29-Apr-04,668.487
30-Apr-04,670.36245
1-May-04,569.84997
2-May-04,546.4666
3-May-04,669.68738
4-May-04,691.20007
5-May-04,688.6124201
6-May-04,691.71698
7-May-04,689.74615
8-May-04,623.86694
9-May-04,544.47259
10-May-04,646.4347
11-May-04,668.24527
12-May-04,675.49999
13-May-04,681.04161
14-May-04,677.9364701
15-May-04,622.29089
16-May-04,539.94469
17-May-04,638.1704
18-May-04,662.1552699
19-May-04,665.49556
20-May-04,666.11057
21-May-04,664.7867199
22-May-04,608.15247
23-May-04,550.04391
24-May-04,656.61626
25-May-04,678.94864
26-May-04,668.50167
27-May-04,650.5981901
28-May-04,651.52239
29-May-04,608.61732
30-May-04,549.31196
31-May-04,649.04027
1-Jun-04,664.87468
2-Jun-04,672.8515099
3-Jun-04,671.93205
4-Jun-04,660.6738299
5-Jun-04,604.9855899
6-Jun-04,535.65391
7-Jun-04,632.8954
8-Jun-04,652.70993
9-Jun-04,664.0211299
10-Jun-04,597.2170301
11-Jun-04,637.6221
12-Jun-04,604.26771
13-Jun-04,533.10375
14-Jun-04,637.1765
15-Jun-04,662.23715
16-Jun-04,665.85037
17-Jun-04,668.1531
18-Jun-04,668.48065
19-Jun-04,616.7428099
20-Jun-04,548.78157
21-Jun-04,649.91154
22-Jun-04,667.11019
23-Jun-04,666.33844
24-Jun-04,668.90331
25-Jun-04,678.15218
26-Jun-04,628.67026
27-Jun-04,560.69631
28-Jun-04,663.61413
29-Jun-04,674.47237
30-Jun-04,679.103384
1-Jul-04,675.1351409
2-Jul-04,674.4193357
3-Jul-04,625.5848571
4-Jul-04,556.56593
5-Jul-04,663.8619012
6-Jul-04,677.8465
7-Jul-04,680.83281
8-Jul-04,686.65418
9-Jul-04,638.52189
10-Jul-04,612.7576
11-Jul-04,552.4111
12-Jul-04,642.1236
13-Jul-04,661.7575599
14-Jul-04,668.90812
15-Jul-04,678.12761
16-Jul-04,680.92104
17-Jul-04,625.15106
18-Jul-04,549.85896
19-Jul-04,645.66023
20-Jul-04,659.12031
21-Jul-04,648.3705199
22-Jul-04,648.6990499
23-Jul-04,648.26785
24-Jul-04,605.9898301
25-Jul-04,537.38531
26-Jul-04,633.3211199
27-Jul-04,653.8709601
28-Jul-04,659.59906
29-Jul-04,662.96082
30-Jul-04,664.3732
31-Jul-04,614.3624199
1-Aug-04,547.41525
2-Aug-04,651.04562
3-Aug-04,673.9211601
4-Aug-04,677.61393
5-Aug-04,677.0155201
6-Aug-04,677.89251
7-Aug-04,630.20548
8-Aug-04,550.78086
9-Aug-04,642.92125
10-Aug-04,665.56268
11-Aug-04,664.46485
12-Aug-04,669.4641899
13-Aug-04,667.85862
14-Aug-04,618.8084
15-Aug-04,552.68054
16-Aug-04,651.9402301
17-Aug-04,675.19923
18-Aug-04,678.32913
19-Aug-04,686.6355199
20-Aug-04,689.2547001
21-Aug-04,641.12999
22-Aug-04,571.16786
23-Aug-04,680.59362
24-Aug-04,696.10338
25-Aug-04,697.262095
26-Aug-04,701.1481079
27-Aug-04,702.225676
28-Aug-04,648.922182
29-Aug-04,570.1791801
30-Aug-04,672.53208
31-Aug-04,690.6258901
1-Sep-04,689.41024
2-Sep-04,699.269961
3-Sep-04,707.14593
4-Sep-04,645.76912
5-Sep-04,576.82282
6-Sep-04,643.21787
7-Sep-04,606.3614499
8-Sep-04,701.1927
9-Sep-04,714.03249
10-Sep-04,715.71246
11-Sep-04,657.86977
12-Sep-04,579.2353199
13-Sep-04,677.24944
14-Sep-04,702.4721302
15-Sep-04,709.0869601
16-Sep-04,698.56661
17-Sep-04,702.25928
18-Sep-04,648.39305
19-Sep-04,579.6242799
20-Sep-04,696.28742
21-Sep-04,722.85882
22-Sep-04,731.8396501
23-Sep-04,734.60493
24-Sep-04,735.26858
25-Sep-04,675.2586801
26-Sep-04,604.33835
27-Sep-04,725.15652
28-Sep-04,742.75149
29-Sep-04,736.83815
30-Sep-04,708.1051149
1-Oct-04,695.58715
2-Oct-04,650.51121
3-Oct-04,565.2693501
4-Oct-04,664.79435
5-Oct-04,687.66507
6-Oct-04,685.10254
7-Oct-04,677.95174
8-Oct-04,684.2751101
9-Oct-04,643.6067401
10-Oct-04,583.06674
11-Oct-04,652.20446
12-Oct-04,596.32732
13-Oct-04,708.34489
14-Oct-04,722.41217
15-Oct-04,717.18221
16-Oct-04,664.93371
17-Oct-04,592.79046
18-Oct-04,698.73475
19-Oct-04,715.9031301
20-Oct-04,700.0355401
21-Oct-04,692.3888001
22-Oct-04,698.6902801
23-Oct-04,656.71283
24-Oct-04,589.32339
25-Oct-04,702.3115399
26-Oct-04,707.28283
27-Oct-04,698.52347
28-Oct-04,684.51393
29-Oct-04,689.39867
30-Oct-04,647.53503
31-Oct-04,588.61335
1-Nov-04,663.74954
2-Nov-04,580.70647
3-Nov-04,719.66417
4-Nov-04,736.28124
5-Nov-04,739.27636
6-Nov-04,678.12614
7-Nov-04,585.11253
8-Nov-04,671.50027
9-Nov-04,695.58393
10-Nov-04,710.2710899
11-Nov-04,721.93148
12-Nov-04,721.58409
13-Nov-04,650.8464899
14-Nov-04,574.83069
15-Nov-04,590.25767
16-Nov-04,693.53402
17-Nov-04,706.63292
18-Nov-04,710.72424
19-Nov-04,705.5522
20-Nov-04,636.13428
21-Nov-04,570.91209
22-Nov-04,672.22187
23-Nov-04,698.97755
24-Nov-04,708.2097101
25-Nov-04,725.0949601
26-Nov-04,739.42422
27-Nov-04,677.6522701
28-Nov-04,605.4479299
