date,date,year,month,Grande_mean,Paraiba_do_sul_mean,Parana_mean,Paranaiba_mean,Paranapanema_mean,SaoFrancisco_mean,Tiete_mean,Tocantins_mean
2012-12-01,2012-12-01,2012,12,197.5375,228.53833333333338,177.27499999999998,150.95111111111112,188.898,44.9075,235.68,195.03400000000002
2013-01-01,2013-01-01,2013,1,269.3675,255.1583333333333,162.9,266.06,137.27,151.28500000000003,188.385,322.274
2013-02-01,2013-02-01,2013,2,162.79375,186.96666666666667,197.56,110.40444444444445,222.638,27.047500000000003,203.185,175.62
2013-03-01,2013-03-01,2013,3,191.10875000000001,202.61666666666667,187.635,209.08888888888885,155.644,83.52250000000001,169.575,246.75599999999994
2013-04-01,2013-04-01,2013,4,72.98625,66.22833333333334,85.30499999999999,101.70666666666666,147.83999999999997,80.86,98.09,166.702
2013-05-01,2013-05-01,2013,5,65.21875,47.16,63.59,34.974444444444444,112.36399999999999,45.8475,57.309999999999995,95.772
2013-06-01,2013-06-01,2013,6,43.761250000000004,34.660000000000004,150.215,19.90777777777778,201.632,29.5475,83.58,48.624
2013-07-01,2013-07-01,2013,7,30.71625,64.12333333333333,32.225,2.7155555555555555,84.238,46.397499999999994,29.37,32.466
2013-08-01,2013-08-01,2013,8,4.345000000000001,9.674999999999999,3.42,1.3199999999999998,8.136,22.1475,2.19,12.164
2013-09-01,2013-09-01,2013,9,54.9475,48.79333333333333,62.675000000000004,23.654444444444444,104.4,19.7875,57.725,34.702
2013-10-01,2013-10-01,2013,10,97.83000000000001,116.23333333333333,120.505,115.99333333333334,148.15,66.1075,110.82,87.97999999999999
2013-11-01,2013-11-01,2013,11,144.58625,159.60666666666668,101.17,145.73222222222222,92.94800000000001,78.6225,108.705,162.978
2013-12-01,2013-12-01,2013,12,159.64000000000001,198.09666666666666,139.665,198.72666666666663,69.178,185.20499999999998,144.805,236.78999999999996
2014-01-01,2014-01-01,2014,1,86.36875,121.32166666666666,160.39,101.61444444444446,160.5,33.557500000000005,126.405,186.024
2014-02-01,2014-02-01,2014,2,71.98124999999999,70.01333333333334,117.115,121.9811111111111,105.16600000000001,41.595,71.92500000000001,237.344
2014-03-01,2014-03-01,2014,3,119.205,105.69666666666667,211.96500000000003,214.41,146.54,72.8825,228.99,235.11399999999998
2014-04-01,2014-04-01,2014,4,73.47,89.58666666666666,76.61,132.63666666666666,116.83599999999998,83.2975,45.19499999999999,192.022
2014-05-01,2014-05-01,2014,5,18.18375,37.24166666666667,70.955,13.67666666666667,90.578,47.002500000000005,41.305,90.55
2014-06-01,2014-06-01,2014,6,5.45875,19.32,59.900000000000006,3.586666666666667,79.18999999999998,24.077500000000004,5.5,27.93
2014-07-01,2014-07-01,2014,7,51.035000000000004,38.910000000000004,102.285,38.303333333333335,66.792,41.662499999999994,52.59,15.8
2014-08-01,2014-08-01,2014,8,3.7575000000000003,26.881666666666664,8.125,0.7866666666666666,30.754,23.47,7.33,13.314000000000002
2014-09-01,2014-09-01,2014,9,42.2775,38.88166666666667,129.1,27.73777777777778,167.10399999999998,18.8125,87.94,36.712
2014-10-01,2014-10-01,2014,10,35.6125,45.080000000000005,65.41,41.09,33.926,52.010000000000005,52.71,72.298
2014-11-01,2014-11-01,2014,11,174.4425,149.595,193.095,193.1211111111111,128.016,113.0425,183.33499999999998,142.462
2014-12-01,2014-12-01,2014,12,156.91250000000002,145.14166666666668,161.445,181.1722222222222,220.792,83.57000000000001,162.51999999999998,193.464
2015-01-01,2015-01-01,2015,1,105.28375,118.56333333333333,141.405,75.43444444444445,158.946,37.12,115.57,166.05
2015-02-01,2015-02-01,2015,2,191.4975,220.36333333333334,198.12,178.29,192.69199999999998,100.61,207.825,184.43200000000002
2015-03-01,2015-03-01,2015,3,171.2875,184.97333333333333,151.29,202.54,166.03799999999998,95.61,177.825,196.942
2015-04-01,2015-04-01,2015,4,51.105000000000004,64.955,59.43000000000001,117.4888888888889,53.79,53.4075,56.599999999999994,160.946
2015-05-01,2015-05-01,2015,5,65.49249999999999,47.61333333333334,120.135,48.53222222222222,109.69800000000001,39.885,85.91499999999999,94.442
2015-06-01,2015-06-01,2015,6,21.1625,61.75,41.92,13.685555555555556,22.330000000000002,27.9675,26.34,31.006
2015-07-01,2015-07-01,2015,7,20.367499999999996,25.43166666666666,124.89999999999999,9.733333333333333,206.83,34.294999999999995,61.30499999999999,34.484
2015-08-01,2015-08-01,2015,8,13.65875,35.42666666666667,20.535,6.587777777777778,39.480000000000004,13.9175,15.35,12.3
2015-09-01,2015-09-01,2015,9,104.69624999999999,103.88166666666666,117.12,41.32888888888888,189.082,25.125000000000004,134.445,16.895999999999997
2015-10-01,2015-10-01,2015,10,71.63499999999999,73.23833333333333,98.48500000000001,58.27666666666666,199.25,30.245,86.50999999999999,49.547999999999995
2015-11-01,2015-11-01,2015,11,191.65000000000003,165.00833333333333,263.03,176.54444444444442,325.562,64.72,280.185,99.4
2015-12-01,2015-12-01,2015,12,185.07375,222.54166666666666,219.6,159.85333333333335,246.42399999999998,67.25750000000001,228.14499999999998,99.58399999999999
2016-01-01,2016-01-01,2016,1,310.75250000000005,273.875,224.57500000000002,345.97555555555556,269.648,265.89750000000004,259.74,344.398
2016-02-01,2016-02-01,2016,2,139.38875,164.635,159.605,120.99777777777778,244.37400000000002,47.150000000000006,173.925,120.76199999999999
2016-03-01,2016-03-01,2016,3,172.96374999999998,185.875,104.28,162.91666666666666,100.798,58.9425,125.5,236.45999999999998
2016-04-01,2016-04-01,2016,4,18.8025,13.865,69.39,14.213333333333333,67.394,15.825,52.32000000000001,103.532
2016-05-01,2016-05-01,2016,5,39.70374999999999,49.044999999999995,135.6,19.769999999999996,159.878,30.1575,104.60499999999999,70.70199999999998
2016-06-01,2016-06-01,2016,6,62.46875,133.69333333333336,61.629999999999995,14.40222222222222,104.848,32.295,115.43,32.402
2016-07-01,2016-07-01,2016,7,0.59,1.8566666666666665,16.87,0.27333333333333326,39.384,13.197500000000002,5.99,18.228
2016-08-01,2016-08-01,2016,8,30.598750000000003,29.65833333333333,71.125,16.27,105.09400000000001,7.992500000000001,44.46,10.232
2016-09-01,2016-09-01,2016,9,20.661250000000003,33.071666666666665,54.165,22.41111111111111,52.158,15.957499999999998,69.985,53.894000000000005
2016-10-01,2016-10-01,2016,10,114.345,111.7333333333333,110.4,100.11888888888889,137.72,40.1875,97.935,82.026
2016-11-01,2016-11-01,2016,11,166.3075,228.9316666666667,88.685,188.3311111111111,66.524,87.4325,112.08000000000001,140.678
2016-12-01,2016-12-01,2016,12,179.895,169.84166666666667,197.665,171.64444444444445,163.518,77.1225,174.485,199.114
2017-01-01,2017-01-01,2017,1,228.85499999999996,235.535,271.83500000000004,183.19666666666666,233.58,48.31999999999999,273.28999999999996,235.004
2017-02-01,2017-02-01,2017,2,102.94125000000001,64.36500000000001,122.98,169.13555555555556,116.01199999999999,74.03,100.38,309.81
2017-03-01,2017-03-01,2017,3,138.38625,181.42999999999998,157.355,144.38555555555556,116.84400000000001,55.845,118.03999999999999,227.61400000000003
2017-04-01,2017-04-01,2017,4,76.7125,80.23166666666667,123.28999999999999,71.01999999999998,115.28800000000001,44.28,89.81,157.562
2017-05-01,2017-05-01,2017,5,85.23125000000002,78.76166666666667,131.015,53.41555555555555,179.958,75.19,97.58,72.584
2017-06-01,2017-06-01,2017,6,15.286250000000003,51.34666666666667,34.255,3.854444444444445,127.98600000000002,42.425,32.39,28.851999999999997
