"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"97",2002-03-10,NA,NA,0.914285714285714,0.4,5.77142857142857,5.97142857142857,1.34285714285714,NA
"98",2002-03-17,NA,NA,1.8,1.45714285714286,8.71428571428571,10.7428571428571,3.6952380952381,NA
"99",2002-03-24,NA,NA,9.6,1.875,2.85714285714286,7.98333333333333,2.35238095238095,NA
"100",2002-03-31,NA,NA,1.08571428571429,2.88,0,0,1.48571428571429,NA
"101",2002-04-07,NA,NA,2.65714285714286,2.71428571428571,13.0857142857143,3.24285714285714,0.914285714285714,NA
"102",2002-04-14,NA,NA,0.0285714285714286,0.0285714285714286,0,0.2,0.285714285714286,NA
"103",2002-04-21,NA,NA,0.0285714285714286,0.0285714285714286,0,0,0.0190476190476191,NA
"104",2002-04-28,NA,NA,7.8,2.84,0,0,4.62857142857143,NA
"105",2002-05-05,NA,NA,1.91428571428571,2.24285714285714,0,0.0571428571428571,6.83809523809524,NA
"106",2002-05-12,NA,NA,0.0857142857142857,0.323076923076923,0,0.0285714285714286,0.333333333333333,NA
"107",2002-05-19,NA,NA,7.34285714285714,6.45714285714286,2.54285714285714,0.471428571428571,8.45714285714286,NA
"108",2002-05-26,NA,NA,0.2,0.0571428571428571,0,0,4.43809523809524,NA
"109",2002-06-02,NA,NA,0.0285714285714286,0.1,0,0,0,NA
"110",2002-06-09,NA,NA,0.0571428571428571,0.0571428571428571,0,0,0.104761904761905,NA
"111",2002-06-16,NA,NA,0.0571428571428571,0.128571428571429,0,0,0.0476190476190476,NA
"112",2002-06-23,NA,NA,3.68571428571429,0.228571428571429,0,0,0,NA
"113",2002-06-30,NA,NA,0.0285714285714286,0.0714285714285714,0,0,0.0857142857142857,NA
"114",2002-07-07,NA,NA,4.62857142857143,1.27142857142857,0.371428571428571,0.185714285714286,0.228571428571429,NA
"115",2002-07-14,NA,NA,0.2,0.1,0.4,0,0.168421052631579,NA
"116",2002-07-21,NA,NA,NA,1.98571428571429,1.65714285714286,0.2,9.14285714285714,NA
"117",2002-07-28,NA,NA,NA,6.47142857142857,0,0,1.65714285714286,NA
"118",2002-08-04,NA,NA,NA,0.485714285714286,0,0,0.885714285714285,NA
"119",2002-08-11,NA,NA,NA,0.0181818181818182,0,0,0,NA
"120",2002-08-18,NA,NA,0.0333333333333333,0,0,0,0.657142857142857,NA
"121",2002-08-25,NA,NA,1.71428571428571,4.27142857142857,2.6,0.914285714285714,3.9047619047619,NA
"122",2002-09-01,NA,NA,4.11428571428571,3.68571428571429,3.22857142857143,1.27142857142857,0.761904761904762,NA
"123",2002-09-08,NA,NA,2.02857142857143,1.65714285714286,0.0285714285714286,0.0142857142857143,0.544444444444445,NA
"124",2002-09-15,NA,NA,0.914285714285714,2.52857142857143,0,2.3,1.12380952380952,NA
"125",2002-09-22,NA,NA,3.57142857142857,1.11111111111111,5.31428571428571,3.3,3.6,NA
"126",2002-09-29,NA,NA,0.885714285714286,4.71428571428572,3.68571428571429,0.285714285714286,2.01904761904762,NA
"127",2002-10-06,NA,NA,0.0571428571428571,0.433333333333333,0.2,0.114285714285714,0.104761904761905,NA
