"","date","energy_exchange"
"1771",2020-11-05,118.611493
"1772",2020-11-06,122.02638
"1773",2020-11-07,124.819258
"1774",2020-11-08,116.373033
"1775",2020-11-09,99.135198
"1776",2020-11-10,89.499245
"1777",2020-11-11,89.123731
"1778",2020-11-12,101.021596
"1779",2020-11-13,93.330351
"1780",2020-11-14,105.108161
"1781",2020-11-15,103.080717
"1782",2020-11-16,84.965284
"1783",2020-11-17,85.875671
"1784",2020-11-18,95.805026
"1785",2020-11-19,99.280553
"1786",2020-11-20,104.229593
"1787",2020-11-21,133.497137
"1788",2020-11-22,140.051881
"1789",2020-11-23,138.523912
"1790",2020-11-24,124.291644
"1791",2020-11-25,113.22148
"1792",2020-11-26,83.044132
"1793",2020-11-27,62.644727
"1794",2020-11-28,98.126673
"1795",2020-11-29,95.614478
"1796",2020-11-30,60.374674
"1797",2020-12-01,57.098338
"1798",2020-12-02,57.059769
"1799",2020-12-03,40.15655
"1800",2020-12-04,37.639389
"1801",2020-12-05,64.781916
"1802",2020-12-06,63.826976
"1803",2020-12-07,38.405173
"1804",2020-12-08,49.0653
"1805",2020-12-09,65.931121
"1806",2020-12-10,92.321672
"1807",2020-12-11,82.583477
"1808",2020-12-12,125.467765
"1809",2020-12-13,105.119634
"1810",2020-12-14,67.677333
"1811",2020-12-15,59.16753
"1812",2020-12-16,71.209506
"1813",2020-12-17,81.726571
"1814",2020-12-18,63.955109
"1815",2020-12-19,51.265796
"1816",2020-12-20,68.474086
"1817",2020-12-21,25.210334
"1818",2020-12-22,45.552739
"1819",2020-12-23,50.402598
"1820",2020-12-24,105.239419
"1821",2020-12-25,104.909658
"1822",2020-12-26,105.642795
"1823",2020-12-27,107.797801
"1824",2020-12-28,102.792415
"1825",2020-12-29,114.945318
"1826",2020-12-30,103.227902
"1827",2020-12-31,106.961363
